event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
10202807,true,2005-08-09 18:59:00.000,31.87447917,-24.99452922,"0","22.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202808,true,2005-08-09 18:59:00.000,31.87447917,-24.99452922,"0","22.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202809,true,2005-08-09 18:59:00.000,31.87447917,-24.99452922,"0","22.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202810,true,2005-08-09 19:59:00.000,31.8740804,-24.99488932,"0","22.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202811,true,2005-08-09 19:59:00.000,31.8740804,-24.99488932,"0","22.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202812,true,2005-08-09 19:59:00.000,31.8740804,-24.99488932,"0","22.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202813,true,2005-08-09 20:59:00.000,31.8741394,-24.99539998,"0","21.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202814,true,2005-08-09 21:59:00.000,31.87406006,-24.9954305,"0","21.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202815,true,2005-08-09 22:59:00.000,31.8741394,-24.99538981,"0","21.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202816,true,2005-08-09 22:59:00.000,31.8741394,-24.99538981,"0","21.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202817,true,2005-08-09 22:59:00.000,31.8741394,-24.99538981,"0","21.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202818,true,2005-08-09 23:59:00.000,31.87412923,-24.99539998,"0","21.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202819,true,2005-08-09 23:59:00.000,31.87412923,-24.99539998,"0","21.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202820,true,2005-08-09 23:59:00.000,31.87412923,-24.99539998,"0","21.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202821,true,2005-08-10 00:59:00.000,31.87316081,-24.99655965,"0","22.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202822,true,2005-08-10 00:59:00.000,31.87316081,-24.99655965,"0","22.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202823,true,2005-08-10 00:59:00.000,31.87316081,-24.99655965,"0","22.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202824,true,2005-08-10 01:59:00.000,31.87305094,-24.99691976,"0","21.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202825,true,2005-08-10 01:59:00.000,31.87305094,-24.99691976,"0","21.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202826,true,2005-08-10 01:59:00.000,31.87305094,-24.99691976,"0","21.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202827,true,2005-08-10 02:59:00.000,31.87281901,-24.99748942,"0","21.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202828,true,2005-08-10 03:59:00.000,31.87272949,-24.99887085,"0","21.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202829,true,2005-08-10 03:59:00.000,31.87272949,-24.99887085,"0","21.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202830,true,2005-08-10 04:59:00.000,31.87282918,-25.02006022,"0","21.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202831,true,2005-08-10 05:59:00.000,31.88161011,-25.04149984,"0","22.5",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202832,true,2005-08-10 07:00:00.000,31.87662964,-25.04475098,"0","22.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202833,true,2005-08-10 07:59:00.000,31.87022095,-25.04760946,"0","24.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202834,true,2005-08-10 07:59:00.000,31.87022095,-25.04760946,"0","24.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202835,true,2005-08-10 08:59:00.000,31.86613973,-25.0504008,"0","26.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202836,true,2005-08-10 09:59:00.000,31.86281942,-25.04940999,"0","28.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202837,true,2005-08-10 09:59:00.000,31.86281942,-25.04940999,"0","28.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202838,true,2005-08-10 09:59:00.000,31.86281942,-25.04940999,"0","28.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202839,true,2005-08-10 10:59:00.000,31.86312052,-25.04955037,"0","28.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202840,true,2005-08-10 11:59:00.000,31.86314901,-25.04956055,"0","28.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202841,true,2005-08-10 11:59:00.000,31.86314901,-25.04956055,"0","28.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202842,true,2005-08-10 12:59:00.000,31.86314901,-25.04987996,"0","26.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202843,true,2005-08-10 13:59:00.000,31.8618693,-25.04864095,"0","25.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202844,true,2005-08-10 14:59:00.000,31.86585083,-25.04772949,"0","25.5",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202845,true,2005-08-10 15:59:00.000,31.86651001,-25.04518026,"0","24.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202846,true,2005-08-10 15:59:00.000,31.86651001,-25.04518026,"0","24.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202847,true,2005-08-10 16:59:00.000,31.8661499,-25.0450297,"0","22.5",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202848,true,2005-08-10 16:59:00.000,31.8661499,-25.0450297,"0","22.5",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202849,true,2005-08-10 16:59:00.000,31.8661499,-25.0450297,"0","22.5",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202850,true,2005-08-10 17:59:00.000,31.86553955,-25.04450073,"0","22.5",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202851,true,2005-08-10 18:59:00.000,31.86549072,-25.0444397,"0","23.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202852,true,2005-08-10 19:59:00.000,31.86496989,-25.04441935,"0","22.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202853,true,2005-08-10 19:59:00.000,31.86496989,-25.04441935,"0","22.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202854,true,2005-08-10 20:59:00.000,31.86503092,-25.0443807,"0","22.5",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202855,true,2005-08-10 20:59:00.000,31.86503092,-25.0443807,"0","22.5",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10201460,true,2005-08-10 21:02:00.000,31.86489054,-25.04432983,"0","22.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202856,true,2005-08-10 21:02:00.000,31.86489054,-25.04432983,"0","22.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202857,true,2005-08-10 21:59:00.000,31.86345011,-25.04307048,"0","22.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202858,true,2005-08-10 21:59:00.000,31.86345011,-25.04307048,"0","22.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202859,true,2005-08-10 22:59:00.000,31.86335042,-25.0415507,"0","25.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202860,true,2005-08-10 22:59:00.000,31.86335042,-25.0415507,"0","25.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202861,true,2005-08-10 23:59:00.000,31.86296997,-25.04109904,"0","24.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202862,true,2005-08-10 23:59:00.000,31.86296997,-25.04109904,"0","24.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202863,true,2005-08-10 23:59:00.000,31.86296997,-25.04109904,"0","24.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202864,true,2005-08-11 00:59:00.000,31.86296997,-25.04109904,"0","24.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202865,true,2005-08-11 00:59:00.000,31.86296997,-25.04109904,"0","24.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202866,true,2005-08-11 01:58:00.000,31.86246948,-25.04027913,"0","23.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202867,true,2005-08-11 01:58:00.000,31.86246948,-25.04027913,"0","23.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202868,true,2005-08-11 02:58:00.000,31.86256917,-25.040271,"0","23.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202869,true,2005-08-11 03:59:00.000,31.86257935,-25.04026082,"0","22.5",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202870,true,2005-08-11 03:59:00.000,31.86257935,-25.04026082,"0","22.5",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202871,true,2005-08-11 04:58:00.000,31.85921021,-25.04312948,"0","23.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202872,true,2005-08-11 04:58:00.000,31.85921021,-25.04312948,"0","23.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202873,true,2005-08-11 04:58:00.000,31.85921021,-25.04312948,"0","23.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202874,true,2005-08-11 05:59:00.000,31.86050008,-25.05064901,"0","25.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202875,true,2005-08-11 05:59:00.000,31.86050008,-25.05064901,"0","25.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202876,true,2005-08-11 06:59:00.000,31.85902913,-25.05868937,"0","29.5",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202877,true,2005-08-11 06:59:00.000,31.85902913,-25.05868937,"0","29.5",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202878,true,2005-08-11 07:58:00.000,31.86189982,-25.06846924,"0","33.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202879,true,2005-08-11 08:59:00.000,31.86217041,-25.07183024,"0","35.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202880,true,2005-08-11 09:59:00.000,31.86220093,-25.06554972,"0","37.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202881,true,2005-08-11 10:59:00.000,31.86241048,-25.06366984,"0","40",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202882,true,2005-08-11 11:59:00.000,31.86213989,-25.06376953,"0","37.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202883,true,2005-08-11 11:59:00.000,31.86213989,-25.06376953,"0","37.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202884,true,2005-08-11 11:59:00.000,31.86213989,-25.06376953,"0","37.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202885,true,2005-08-11 12:58:00.000,31.86241048,-25.06371053,"0","36.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202886,true,2005-08-11 14:02:00.000,31.8615092,-25.06225993,"0","34.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202887,true,2005-08-11 14:02:00.000,31.8615092,-25.06225993,"0","34.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202888,true,2005-08-11 14:02:00.000,31.8615092,-25.06225993,"0","34.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202889,true,2005-08-11 14:59:00.000,31.85925903,-25.05957031,"0","33.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202890,true,2005-08-11 14:59:00.000,31.85925903,-25.05957031,"0","33.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202891,true,2005-08-11 14:59:00.000,31.85925903,-25.05957031,"0","33.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202892,true,2005-08-11 15:59:00.000,31.85712077,-25.05675049,"0","30.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202893,true,2005-08-11 15:59:00.000,31.85712077,-25.05675049,"0","30.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202894,true,2005-08-11 15:59:00.000,31.85712077,-25.05675049,"0","30.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202895,true,2005-08-11 16:59:00.000,31.85873006,-25.05551961,"0","28.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202896,true,2005-08-11 16:59:00.000,31.85873006,-25.05551961,"0","28.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202897,true,2005-08-11 17:59:00.000,31.85889079,-25.05535075,"0","27.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202898,true,2005-08-11 18:59:00.000,31.85886027,-25.05536906,"0","25.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202899,true,2005-08-11 18:59:00.000,31.85886027,-25.05536906,"0","25.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202900,true,2005-08-11 19:58:00.000,31.8579895,-25.05506999,"0","25.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202901,true,2005-08-11 20:58:00.000,31.85737915,-25.05427043,"0","25.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202902,true,2005-08-11 20:58:00.000,31.85737915,-25.05427043,"0","25.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202903,true,2005-08-11 20:58:00.000,31.85737915,-25.05427043,"0","25.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202904,true,2005-08-11 21:58:00.000,31.85749919,-25.05246989,"0","25.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202905,true,2005-08-11 22:59:00.000,31.85763957,-25.05213013,"0","22.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202906,true,2005-08-11 23:59:00.000,31.85737915,-25.05147909,"0","22.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202907,true,2005-08-11 23:59:00.000,31.85737915,-25.05147909,"0","22.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202908,true,2005-08-12 00:58:00.000,31.85740967,-25.05143026,"0","21.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202909,true,2005-08-12 00:58:00.000,31.85740967,-25.05143026,"0","21.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202910,true,2005-08-12 00:58:00.000,31.85740967,-25.05143026,"0","21.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202911,true,2005-08-12 01:59:00.000,31.85734049,-25.05144043,"0","21.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202912,true,2005-08-12 01:59:00.000,31.85734049,-25.05144043,"0","21.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202913,true,2005-08-12 04:59:00.000,31.85702922,-25.05455933,"0","21.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202914,true,2005-08-12 04:59:00.000,31.85702922,-25.05455933,"0","21.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202915,true,2005-08-12 05:58:00.000,31.86366984,-25.05832926,"0","24.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202916,true,2005-08-12 06:59:00.000,31.86475016,-25.06089071,"0","28.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202917,true,2005-08-12 06:59:00.000,31.86475016,-25.06089071,"0","28.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202918,true,2005-08-12 07:58:00.000,31.86471965,-25.06092936,"0","31.4",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202919,true,2005-08-12 08:59:00.000,31.86451009,-25.06069946,"0","32.5",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202920,true,2005-08-12 08:59:00.000,31.86451009,-25.06069946,"0","32.5",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202921,true,2005-08-12 09:58:00.000,31.86448975,-25.06072998,"0","34",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202922,true,2005-08-12 09:58:00.000,31.86448975,-25.06072998,"0","34",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202923,true,2005-08-12 10:59:00.000,31.86445923,-25.06068929,"0","34.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202924,true,2005-08-12 10:59:00.000,31.86445923,-25.06068929,"0","34.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202925,true,2005-08-12 11:59:00.000,31.86493937,-25.0649292,"0","34.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10201461,true,2005-08-12 12:59:00.000,31.86339925,-25.0757609,"0","33.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202926,true,2005-08-12 12:59:00.000,31.86339925,-25.0757609,"0","33.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202927,true,2005-08-12 12:59:00.000,31.86339925,-25.0757609,"0","33.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202928,true,2005-08-12 14:00:00.000,31.86697998,-25.06242065,"0","32.5",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202929,true,2005-08-12 14:58:00.000,31.86766968,-25.05733032,"0","31",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202930,true,2005-08-12 14:58:00.000,31.86766968,-25.05733032,"0","31",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202931,true,2005-08-12 16:00:00.000,31.86699015,-25.05362956,"0","29.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202932,true,2005-08-12 16:00:00.000,31.86699015,-25.05362956,"0","29.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202933,true,2005-08-12 16:58:00.000,31.86653035,-25.05102946,"0","26.9",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202934,true,2005-08-12 16:58:00.000,31.86653035,-25.05102946,"0","26.9",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202935,true,2005-08-12 17:59:00.000,31.86736043,-25.04951986,"0","24.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202936,true,2005-08-12 18:58:00.000,31.86776937,-25.0488505,"0","24",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202937,true,2005-08-12 19:58:00.000,31.86786906,-25.04724935,"0","23.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202938,true,2005-08-12 20:59:00.000,31.86764933,-25.04637044,"0","23.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202939,true,2005-08-12 21:58:00.000,31.8681193,-25.04616089,"0","23.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202940,true,2005-08-12 22:59:00.000,31.86787923,-25.04569092,"0","20.9",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202941,true,2005-08-12 23:59:00.000,31.86904907,-25.04556071,"0","20.9",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202942,true,2005-08-12 23:59:00.000,31.86904907,-25.04556071,"0","20.9",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202943,true,2005-08-13 00:58:00.000,31.86868083,-25.04568075,"0","20.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202944,true,2005-08-13 00:58:00.000,31.86868083,-25.04568075,"0","20.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202945,true,2005-08-13 01:58:00.000,31.86855062,-25.04576009,"0","19.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202946,true,2005-08-13 01:58:00.000,31.86855062,-25.04576009,"0","19.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202947,true,2005-08-13 02:59:00.000,31.8685791,-25.04562988,"0","19",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202948,true,2005-08-13 02:59:00.000,31.8685791,-25.04562988,"0","19",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202949,true,2005-08-13 03:58:00.000,31.86864014,-25.04570923,"0","18.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202950,true,2005-08-13 03:58:00.000,31.86864014,-25.04570923,"0","18.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202951,true,2005-08-13 04:59:00.000,31.86877035,-25.04958903,"0","18.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202952,true,2005-08-13 04:59:00.000,31.86877035,-25.04958903,"0","18.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202953,true,2005-08-13 05:58:00.000,31.86848958,-25.05209961,"0","22.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202954,true,2005-08-13 05:58:00.000,31.86848958,-25.05209961,"0","22.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202955,true,2005-08-13 06:59:00.000,31.86857096,-25.05343018,"0","27.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202956,true,2005-08-13 06:59:00.000,31.86857096,-25.05343018,"0","27.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202957,true,2005-08-13 07:59:00.000,31.86861979,-25.05332031,"0","27.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202958,true,2005-08-13 07:59:00.000,31.86861979,-25.05332031,"0","27.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
